age,education,balance,duration,campaign,pdays,previous,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,housing_yes,loan_yes,target_yes
35,2,1287,330,2,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
56,2,205,442,2,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
49,2,687,772,1,-1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
38,1,1147,249,5,-1,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False
35,3,4286,357,1,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
38,3,605,147,2,-1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
49,2,8545,199,7,167,1,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
43,1,2,783,3,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
43,3,2,472,2,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
25,3,760,223,3,89,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True
30,1,1317,395,2,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
46,2,182,56,1,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
50,1,276,641,6,-1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
35,2,2971,429,4,164,2,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
26,2,1064,113,1,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
37,2,-67,157,1,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
60,3,179,79,4,-1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
38,3,1199,178,1,1,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
47,1,214,168,1,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
33,2,6699,425,1,462,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
51,2,1760,162,1,-1,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
35,3,145,799,2,-1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True
35,2,978,1370,3,209,3,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
48,2,1150,357,1,-1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
37,2,121,22,6,-1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
29,3,828,215,3,321,3,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
34,2,244,56,4,-1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
32,1,228,1017,6,-1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
30,3,424,298,4,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
47,3,447,126,1,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
33,1,-195,9,1,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
33,3,1410,8,1,254,5,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
63,1,1084,201,1,183,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
51,1,10924,106,2,-1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
41,3,832,164,1,176,1,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False
56,3,478,97,1,-1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
60,3,0,151,1,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
41,3,3950,96,2,-1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
36,2,219,270,2,347,1,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
57,3,1602,339,3,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
55,1,2587,328,2,94,2,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
44,2,0,159,1,-1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
47,3,2303,323,2,364,1,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
31,2,1660,342,1,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
35,3,32,180,1,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
39,3,278,60,3,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
50,3,4,223,1,96,2,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
29,3,318,1434,2,356,4,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
30,2,209,30,2,-1,0,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
46,2,271,134,4,-1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
48,2,4099,397,2,-1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
26,2,2572,620,1,-1,0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
36,3,339,6,6,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
42,1,0,209,2,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
50,1,395,419,2,-1,0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
49,2,2039,283,2,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
45,3,5450,188,2,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
23,2,780,267,1,-1,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
38,2,0,196,2,-1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
32,3,8436,245,1,149,2,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
60,1,11262,323,1,-1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
30,2,946,1065,1,183,1,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
58,3,497,138,5,-1,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
60,1,55,207,1,-1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
38,2,-140,456,3,-1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
51,2,-379,261,1,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
42,2,-396,80,1,308,4,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
30,2,0,131,6,363,9,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
40,1,733,94,7,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
37,3,393,567,3,275,4,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True
53,1,7290,153,1,-1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
27,2,468,109,1,-1,0,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
39,2,0,53,1,325,1,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
39,1,3705,77,1,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
59,3,9676,234,2,-1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
37,2,1328,121,2,341,4,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
41,1,8,155,2,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
45,1,61,108,1,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
48,3,6613,159,3,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
48,2,302,208,3,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
32,2,1005,215,1,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
35,2,109,597,3,-1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
33,3,1240,505,2,260,1,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
28,1,0,380,4,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
35,2,0,106,4,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
33,2,43,332,2,358,2,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
41,2,288,221,4,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
34,2,613,80,1,-1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
37,3,6101,60,5,87,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
38,1,168,212,3,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
39,1,7685,493,3,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
35,3,4515,98,2,-1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
28,2,517,681,1,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
27,2,148,203,1,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
48,1,-285,157,1,-1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
50,2,887,287,1,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
45,2,3098,159,2,-1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
41,3,744,125,1,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
39,2,130,202,2,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
44,2,438,37,3,303,1,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
54,2,0,161,1,98,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
49,3,322,72,4,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
34,2,186,342,1,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
75,3,3810,262,1,183,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
