,is_cancelled,lead_time,arrival_date_year,arrival_date_month,arrival_date_day,weekend_nights,week_nights,adults,children,babies,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,days_in_waiting_list,customer_type,required_car_parking_spaces,special_request,price
479,0,32,2015,7,19,2,5,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,861.0
482,1,118,2015,7,20,1,2,2,2.0,0,TA/TO,0,0,0,G,0,Transient,0,1,537.3
483,0,79,2015,7,20,1,3,2,0.0,1,TA/TO,0,0,0,A,0,Transient,0,1,460.0
485,0,68,2015,7,20,1,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,1,1,414.0
486,0,96,2015,7,20,1,3,2,0.0,0,Direct,0,0,0,A,0,Transient,1,0,628.0
487,1,41,2015,7,20,1,3,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,540.0
488,0,46,2015,7,20,1,3,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,0,446.6
489,1,41,2015,7,20,1,3,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,540.0
490,1,60,2015,7,20,1,4,2,2.0,0,TA/TO,0,0,0,G,0,Transient,0,0,975.0
492,1,69,2015,7,20,1,4,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,675.0
494,1,41,2015,7,20,1,5,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,847.98
495,0,89,2015,7,20,2,5,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,1,847.07
498,0,42,2015,7,20,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,1038.38
500,1,52,2015,7,20,3,6,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,828.0
501,1,49,2015,7,20,3,6,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,1000.8
502,1,42,2015,7,21,0,2,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,0,314.0
504,1,81,2015,7,21,0,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,345.0
505,1,63,2015,7,21,0,4,2,2.0,0,TA/TO,0,0,0,G,0,Transient,0,0,780.0
506,0,61,2015,7,21,0,4,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,414.0
508,0,89,2015,7,21,1,5,3,0.0,0,Direct,0,0,0,A,0,Transient,1,1,979.98
510,0,102,2015,7,21,2,5,3,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,668.99
513,1,96,2015,7,22,0,4,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,479.0
514,1,44,2015,7,22,0,4,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,540.0
516,1,44,2015,7,22,0,4,2,2.0,0,TA/TO,0,0,0,G,0,Transient,0,1,780.0
517,1,44,2015,7,22,0,4,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,540.0
518,1,41,2015,7,22,1,4,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,892.0
520,0,0,2015,7,23,0,1,2,0.0,0,Direct,0,0,0,C,0,Transient,0,0,134.0
521,1,55,2015,7,23,0,1,1,0.0,0,Direct,0,0,0,A,0,Transient,0,0,112.0
523,1,19,2015,7,23,0,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,459.0
524,1,55,2015,7,23,0,3,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,405.0
525,0,33,2015,7,23,0,3,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,552.0
526,1,19,2015,7,23,1,3,2,0.0,0,Direct,0,0,0,E,0,Transient,0,0,556.0
528,1,72,2015,7,23,2,4,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,0,870.0
529,1,19,2015,7,23,1,3,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,692.0
530,0,9,2015,7,24,0,2,2,0.0,0,TA/TO,0,0,0,E,0,Transient-Party,0,1,328.0
531,0,8,2015,7,24,0,2,2,0.0,0,TA/TO,0,0,0,D,0,Transient-Party,0,1,346.0
532,1,36,2015,7,24,0,1,2,0.0,0,Direct,0,0,0,A,0,Transient,0,0,112.5
539,0,8,2015,7,24,0,2,2,0.0,0,TA/TO,0,0,0,D,0,Transient-Party,0,1,346.0
540,1,67,2015,7,24,0,2,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,270.0
541,1,105,2015,7,24,0,2,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,0,265.0
542,1,67,2015,7,24,0,2,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,270.0
543,0,39,2015,7,24,0,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,214.0
544,1,45,2015,7,24,1,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,381.0
545,1,45,2015,7,24,2,2,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,540.0
547,1,53,2015,7,24,2,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,645.0
548,0,28,2015,7,24,2,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,428.0
552,1,43,2015,7,24,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,1114.4
553,1,109,2015,7,24,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,1143.03
554,0,25,2015,7,24,2,6,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,1232.0
555,0,47,2015,7,25,2,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,399.0
557,0,11,2015,7,25,0,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,117.81
559,1,39,2015,7,25,0,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,120.6
561,1,12,2015,7,25,1,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,306.0
562,1,16,2015,7,25,1,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,306.0
563,1,16,2015,7,25,1,1,2,0.0,0,Direct,0,0,0,A,0,Transient,0,0,268.0
565,0,51,2015,7,25,2,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,354.0
566,0,67,2015,7,25,2,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,536.0
568,0,25,2015,7,25,2,3,2,1.0,0,TA/TO,0,0,0,D,0,Transient,0,1,793.85
569,0,94,2015,7,25,2,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,1,1,670.0
570,1,54,2015,7,25,2,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,670.0
572,0,43,2015,7,25,2,4,2,0.0,0,Direct,0,0,0,A,0,Transient,0,0,804.0
573,1,87,2015,7,25,2,4,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,804.0
575,1,29,2015,7,25,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,844.1999999999998
576,1,96,2015,7,25,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,1162.0
577,1,100,2015,7,25,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,938.0
578,0,54,2015,7,25,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,1029.0
581,1,25,2015,7,25,2,6,1,0.0,0,Direct,0,0,0,A,0,Transient,0,0,1053.04
583,1,31,2015,7,25,3,6,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,1085.4
584,1,107,2015,7,25,3,6,1,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,1125.0
587,1,299,2015,7,25,2,5,2,1.0,0,TA/TO,0,0,0,A,0,Transient,0,1,1043.0
588,1,50,2015,7,25,2,5,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,0,1148.0
589,1,88,2015,7,26,2,2,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,616.0
590,1,116,2015,7,26,2,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,603.0
591,0,47,2015,7,26,2,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,310.5
593,1,54,2015,7,26,2,4,2,1.0,0,TA/TO,0,0,0,A,0,Transient,0,1,570.12
594,1,33,2015,7,26,2,4,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,0,795.0
595,1,54,2015,7,26,2,4,2,1.0,0,TA/TO,0,0,0,A,0,Transient,0,1,570.12
596,1,33,2015,7,26,2,4,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,0,795.0
598,1,39,2015,7,26,3,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,1064.0
599,1,39,2015,7,26,3,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,1064.0
602,1,48,2015,7,27,1,1,2,2.0,0,TA/TO,0,0,0,G,0,Transient,0,1,390.0
603,1,48,2015,7,27,1,1,1,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,248.4
604,1,48,2015,7,27,1,1,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,334.0
605,0,48,2015,7,27,1,2,2,0.0,0,TA/TO,0,0,0,E,0,Transient,1,0,435.0
608,0,96,2015,7,27,1,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,1,1,498.0
609,1,41,2015,7,27,1,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,482.4
612,0,28,2015,7,27,1,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,532.8
613,0,30,2015,7,27,1,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,536.0
617,1,74,2015,7,27,1,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,428.0
619,1,87,2015,7,27,1,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,536.0
621,1,41,2015,7,27,1,3,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,0,656.0
622,0,35,2015,7,27,1,3,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,596.0
623,0,28,2015,7,27,1,4,2,0.0,0,TA/TO,0,0,0,D,0,Transient,1,0,770.0
625,1,33,2015,7,27,1,4,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,670.0
626,0,30,2015,7,27,1,4,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,536.0
627,1,34,2015,7,27,1,4,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,820.0
628,1,298,2015,7,27,1,5,3,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,1100.6999999999996
629,0,35,2015,7,27,1,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,1,1,957.6
631,1,101,2015,7,27,2,5,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,1,1148.0
632,1,101,2015,7,27,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,938.0
633,1,101,2015,7,27,2,5,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,1,1148.0
635,0,76,2015,7,27,2,5,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,719.04
639,1,63,2015,7,28,0,3,2,2.0,0,TA/TO,0,0,0,G,0,Transient,0,0,585.0
640,1,11,2015,7,28,0,3,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,519.0
641,0,32,2015,7,28,0,4,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,428.0
642,0,29,2015,7,28,0,4,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,428.0
645,1,29,2015,7,28,0,5,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,770.0
648,1,70,2015,7,28,2,6,2,0.0,0,TA/TO,0,0,0,D,0,Contract,0,0,924.0
649,1,119,2015,7,29,0,4,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,434.16
651,1,29,2015,7,29,1,4,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,827.0
653,1,37,2015,7,29,1,4,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,665.0
654,0,37,2015,7,29,1,4,2,0.0,0,Direct,0,0,0,A,0,Transient,0,1,785.0
656,1,37,2015,7,29,1,4,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,665.0
659,1,71,2015,7,29,1,4,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,670.0
660,1,118,2015,7,29,1,4,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,930.0
662,1,54,2015,7,29,2,5,2,0.0,0,TA/TO,0,0,0,F,0,Transient,0,0,991.55
663,1,58,2015,7,29,2,5,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,694.68
665,1,105,2015,7,29,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,636.65
666,1,47,2015,7,29,2,6,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,1189.04
667,1,15,2015,7,30,0,1,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,173.0
669,1,0,2015,7,30,0,1,1,0.0,0,Corporate,0,0,0,A,0,Transient,0,0,114.0
670,1,8,2015,7,30,0,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,153.0
672,1,30,2015,7,30,0,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,440.01
673,1,31,2015,7,30,0,3,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,462.0
674,1,66,2015,7,30,0,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,361.8
676,1,30,2015,7,30,0,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,440.01
677,1,31,2015,7,30,0,3,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,462.0
678,1,62,2015,7,30,1,3,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,0,618.0
679,1,65,2015,7,30,1,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,482.4
680,1,64,2015,7,30,2,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,689.0
681,1,62,2015,7,30,2,5,2,0.0,0,Direct,0,0,0,D,0,Transient,0,0,886.9699999999998
682,0,0,2015,7,31,0,1,2,2.0,0,Direct,0,0,0,F,0,Transient,0,0,188.0
683,1,25,2015,7,31,0,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,153.0
684,1,16,2015,7,31,0,1,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,173.0
685,1,16,2015,7,31,0,1,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,173.0
687,1,4,2015,7,31,0,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,309.6
689,1,25,2015,7,31,0,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,306.0
690,1,83,2015,7,31,0,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,241.2
691,0,4,2015,7,31,0,2,2,0.0,0,TA/TO,0,0,0,D,0,Transient-Party,1,1,384.0
692,1,56,2015,7,31,0,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,241.2
693,1,32,2015,7,31,0,2,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,1,328.0
695,1,18,2015,7,31,1,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,449.1
696,1,23,2015,7,31,1,2,2,0.0,0,Direct,0,0,0,A,0,Transient,0,0,335.76
697,1,39,2015,7,31,1,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,361.8
698,1,18,2015,7,31,1,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,449.1
699,1,18,2015,7,31,1,2,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,519.0
700,1,23,2015,7,31,1,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,336.0
701,0,286,2015,7,31,2,2,1,0.0,0,Direct,0,0,0,A,0,Transient,0,0,230.4
702,1,136,2015,7,31,2,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,688.0
703,0,58,2015,7,31,2,3,1,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,789.0
704,0,80,2015,7,31,2,4,2,0.0,0,TA/TO,0,0,0,E,0,Transient,1,1,1021.98
706,1,84,2015,8,1,2,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient-Party,0,0,354.18
707,1,84,2015,8,1,2,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient-Party,0,0,354.18
708,1,89,2015,8,1,0,1,2,0.0,0,Direct,0,0,0,D,0,Transient,0,0,154.0
709,1,10,2015,8,1,0,1,2,0.0,0,Direct,0,0,0,F,0,Transient-Party,0,0,202.0
710,1,80,2015,8,1,0,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,134.0
711,1,10,2015,8,1,0,1,2,0.0,0,Direct,0,0,0,F,0,Transient-Party,0,0,202.0
712,1,124,2015,8,1,2,4,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,723.5999999999998
713,1,91,2015,8,1,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,894.74
714,1,130,2015,8,1,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,844.1999999999998
715,1,91,2015,8,1,2,5,2,1.0,0,TA/TO,0,0,0,A,0,Transient,0,1,1011.71
716,1,130,2015,8,1,2,6,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,770.4
717,1,25,2015,8,2,1,0,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,144.0
718,1,2,2015,8,2,2,0,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,325.0
720,0,67,2015,8,2,2,4,2,0.0,0,Direct,0,0,0,D,0,Transient,0,1,981.0
721,0,78,2015,8,2,4,5,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,1051.65
722,0,93,2015,8,2,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,1113.0
724,1,47,2015,8,3,1,1,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,410.0
725,1,81,2015,8,3,1,3,2,0.0,0,TA/TO,0,0,0,D,0,Contract,0,0,492.0
726,1,52,2015,8,3,1,4,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,865.0
728,1,131,2015,8,3,2,5,2,0.0,1,TA/TO,0,0,0,A,0,Transient,0,1,837.9
729,1,82,2015,8,3,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,844.1999999999998
730,1,61,2015,8,3,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,1071.0
732,1,61,2015,8,4,0,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,459.0
734,0,140,2015,8,4,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient-Party,0,0,636.65
735,1,0,2015,8,5,0,1,2,0.0,0,Direct,0,0,0,D,0,Transient,0,1,172.0
736,0,2,2015,8,5,0,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,171.9
738,1,114,2015,8,5,0,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,448.2000000000001
739,1,111,2015,8,5,0,4,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,616.0
740,0,44,2015,8,5,0,4,2,0.0,0,TA/TO,0,0,0,A,0,Transient,1,0,593.0
741,0,139,2015,8,5,0,4,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,688.0
742,1,57,2015,8,5,1,4,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,0,915.0
744,0,84,2015,8,5,2,5,2,0.0,1,TA/TO,0,0,0,A,0,Transient,0,1,1180.97
745,1,69,2015,8,6,0,1,1,0.0,0,Direct,0,0,0,A,0,Transient,0,0,112.0
747,1,118,2015,8,6,0,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,361.8
750,0,65,2015,8,6,2,3,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,746.0
751,0,3,2015,8,6,2,4,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,1089.0
752,0,87,2015,8,6,2,6,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,1232.0
754,1,45,2015,8,7,0,2,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,346.0
755,0,4,2015,8,7,0,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,382.0
756,1,53,2015,8,7,1,2,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,519.0
757,0,52,2015,8,7,1,2,2,0.0,0,Direct,0,0,0,E,0,Transient,0,1,519.0
758,0,98,2015,8,7,2,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,536.0
759,1,46,2015,8,7,2,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,612.0
760,1,122,2015,8,7,2,2,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,744.0
762,1,73,2015,8,7,2,5,2,2.0,0,TA/TO,0,0,0,C,0,Transient,0,0,1183.0
764,1,113,2015,8,7,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient-Party,0,1,1080.66
765,1,113,2015,8,7,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient-Party,0,1,1080.66
766,0,0,2015,8,8,0,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,1,0,171.9
767,1,87,2015,8,8,0,1,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,1,164.0
768,1,106,2015,8,8,1,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,268.0
770,1,78,2015,8,8,1,1,2,2.0,0,Direct,0,0,0,C,0,Transient,0,0,362.0
773,1,137,2015,8,8,2,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,434.16
774,1,67,2015,8,8,2,4,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,1116.0
775,1,87,2015,8,8,2,5,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,1078.0
776,1,60,2015,8,8,2,5,2,2.0,0,TA/TO,0,0,0,C,0,Transient,0,0,946.4
777,0,126,2015,8,8,2,5,2,0.0,1,TA/TO,0,0,0,A,0,Transient,1,1,931.0
778,1,84,2015,8,8,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,938.0
779,1,106,2015,8,8,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,837.9
782,1,91,2015,8,8,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,938.0
785,0,2,2015,8,9,1,0,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,134.0
786,1,9,2015,8,9,2,0,2,1.0,0,Direct,0,0,0,D,0,Transient,0,1,414.0
788,1,65,2015,8,9,2,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,727.0
789,1,129,2015,8,9,2,3,1,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,506.25
791,1,122,2015,8,9,2,4,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,996.0
792,1,41,2015,8,9,2,4,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,1032.0
796,1,72,2015,8,9,2,5,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,1078.0
798,1,47,2015,8,10,1,2,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,576.0
799,1,72,2015,8,10,1,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,241.2
800,1,139,2015,8,10,1,4,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,1,738.0
802,1,63,2015,8,10,1,4,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,1025.0
804,1,75,2015,8,10,1,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,643.2
807,1,77,2015,8,10,1,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,804.0
808,1,87,2015,8,11,0,2,2,0.0,0,Direct,0,0,0,A,0,Transient,0,0,268.0
809,1,74,2015,8,11,0,2,2,0.0,0,Direct,0,0,0,A,0,Transient,0,1,268.0
810,1,120,2015,8,11,0,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,361.8
811,1,120,2015,8,11,0,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,361.8
812,1,120,2015,8,11,0,3,1,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,337.5
813,1,116,2015,8,11,0,4,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,0,656.0
814,1,83,2015,8,11,0,4,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,482.4
815,0,80,2015,8,11,0,4,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,616.0
816,1,27,2015,8,11,0,4,1,1.0,0,Direct,0,0,0,C,0,Transient,0,1,828.0
817,1,117,2015,8,11,0,5,2,0.0,0,TA/TO,0,0,0,D,0,Transient-Party,0,1,930.0
818,0,70,2015,8,11,0,5,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,770.0
819,1,85,2015,8,11,0,5,3,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,811.5
820,1,117,2015,8,11,0,5,2,0.0,0,TA/TO,0,0,0,D,0,Transient-Party,0,1,930.0
822,1,69,2015,8,11,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,1097.11
823,1,85,2015,8,11,0,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,670.0
824,1,102,2015,8,11,0,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,670.0
825,1,80,2015,8,11,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,686.14
826,1,85,2015,8,11,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,844.1999999999998
827,1,33,2015,8,12,0,1,1,0.0,0,Corporate,0,0,0,A,0,Transient-Party,0,0,191.0
828,1,1,2015,8,12,0,1,2,0.0,1,Direct,0,0,0,E,0,Transient,0,1,191.0
830,1,55,2015,8,12,2,5,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,932.47
831,0,78,2015,8,12,1,4,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,670.0
833,0,9,2015,8,13,0,1,2,0.0,0,Corporate,0,0,0,E,0,Transient,1,0,184.45
834,0,1,2015,8,13,0,1,3,0.0,0,Corporate,0,0,0,A,0,Transient,1,1,158.0
835,1,9,2015,8,13,0,1,2,0.0,0,Corporate,0,0,0,E,0,Transient,0,0,184.45
836,1,120,2015,8,13,0,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,241.2
837,1,72,2015,8,13,0,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,342.42
839,1,8,2015,8,13,0,3,2,0.0,0,Direct,0,0,0,A,0,Transient,0,1,534.99
840,1,8,2015,8,13,0,3,2,0.0,0,Direct,0,0,0,A,0,Transient,0,1,534.99
842,0,76,2015,8,13,1,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,351.64
843,1,23,2015,8,13,2,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,936.0
844,0,87,2015,8,13,2,3,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,770.0
845,1,23,2015,8,13,2,3,1,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,891.0
846,1,89,2015,8,13,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Contract,0,1,750.4
852,0,0,2015,8,14,1,2,3,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,536.01
853,1,84,2015,8,14,2,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,532.0
854,1,63,2015,8,14,2,2,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,782.0
